onset	duration	sample	type	value
202.458804948832	0	50616	Markers	WiimoteButtonB released
203.590798267029	0	50899	Markers	Reaction: 0.266-right-yellow-correct
203.590798267029	0	50899	Markers	End-Trial-3.549
203.626798054533	0	50908	Markers	Trial Start: No.3-angle:40-right-right-kongruent-blue-FA:no
207.194776993867	0	51800	Markers	right
207.194776993867	0	51800	Markers	WARN-right
207.198776970256	0	51801	Markers	Start Vibro right
207.49877519946	0	51876	Markers	Stop Vibro right
207.69477404254	0	51925	Markers	Time between Warning and LED: 0.502
207.69477404254	0	51925	Markers	Stim-40-R-walkWarning-238-blue--1-kongruent
207.950772531461	0	51989	Markers	WiimoteButtonB pressed
207.950772531461	0	51989	Markers	BUT-RIGHT-ButtonB-Press
208.034772035638	0	52010	Markers	WiimoteButtonB released
208.126771492594	0	52033	Markers	WiimoteButtonB pressed
208.126771492594	0	52033	Markers	BUT-RIGHT-ButtonB-Press
208.226770902328	0	52058	Markers	WiimoteButtonB released
209.246764881622	0	52313	Markers	Reaction: 0.255-right-blue-correct
209.246764881622	0	52313	Markers	End-Trial-5.622
209.282764669127	0	52322	Markers	Trial Start: No.4-angle:40-left-left-kongruent-yellow-FA:no
210.89075517766	0	52724	Markers	left
210.89075517766	0	52724	Markers	WARN-left
210.902755106828	0	52727	Markers	Start Vibro left
211.202753336033	0	52802	Markers	Stop Vibro left
211.390752226334	0	52849	Markers	Time between Warning and LED: 0.501
211.390752226334	0	52849	Markers	Stim-40-L-walkWarning-113-yellow--1-kongruent
211.662750620812	0	52917	Markers	WiimoteButtonB pressed
211.662750620812	0	52917	Markers	BUT-LEFT-ButtonB-Press
211.774749959715	0	52945	Markers	WiimoteButtonB released
212.942743065416	0	53237	Markers	Reaction: 0.273-left-yellow-correct
212.946743041805	0	53238	Markers	End-Trial-3.662
212.97874285292	0	53246	Markers	Trial Start: No.5-angle:40-left-left-kongruent-blue-FA:no
214.470734046162	0	53619	Markers	left
214.470734046162	0	53619	Markers	WARN-left
214.474734022551	0	53620	Markers	Start Vibro left
214.774732251755	0	53695	Markers	Stop Vibro left
214.974731071225	0	53745	Markers	Time between Warning and LED: 0.505
214.974731071225	0	53745	Markers	BackupLED used - Stim-40-L-walkWarning-012-blue--1-kongruent
215.294729182376	0	53825	Markers	WiimoteButtonB pressed
215.294729182376	0	53825	Markers	BUT-LEFT-ButtonB-Press
215.39472859211	0	53850	Markers	WiimoteButtonB released
215.490728025456	0	53874	Markers	WiimoteButtonB pressed
215.490728025456	0	53874	Markers	BUT-LEFT-ButtonB-Press
215.574727529633	0	53895	Markers	WiimoteButtonB released
216.526721910307	0	54133	Markers	Reaction: 0.32-left-blue-correct
216.526721910307	0	54133	Markers	End-Trial-3.55
216.562721697811	0	54142	Markers	Trial Start: No.5-angle:40-left-left-kongruent-blue-FA:no
219.026707153674	0	54758	Markers	left
219.026707153674	0	54758	Markers	WARN-left
219.030707130063	0	54759	Markers	Start Vibro left
219.330705359267	0	54834	Markers	Stop Vibro left
219.526704202347	0	54883	Markers	Time between Warning and LED: 0.502
219.526704202347	0	54883	Markers	Stim-40-L-walkWarning-050-blue-1-kongruent
219.7707027621	0	54944	Markers	WiimoteButtonB pressed
219.7707027621	0	54944	Markers	BUT-LEFT-ButtonB-Press
219.894702030171	0	54975	Markers	WiimoteButtonB released
219.96270162879	0	54992	Markers	WiimoteButtonB pressed
219.96670160518	0	54993	Markers	BUT-LEFT-ButtonB-Press
220.070700991304	0	55019	Markers	WiimoteButtonB released
221.078695041429	0	55271	Markers	Reaction: 0.243-left-blue-correct
221.078695041429	0	55271	Markers	End-Trial-4.518
221.114694828934	0	55280	Markers	Trial Start: No.6-angle:40-right-right-kongruent-yellow-FA:no
222.654685738848	0	55665	Markers	right
222.654685738848	0	55665	Markers	WARN-right
222.658685715237	0	55666	Markers	Start Vibro right
222.962683920831	0	55742	Markers	Stop Vibro right
223.158682763911	0	55791	Markers	Time between Warning and LED: 0.501
223.158682763911	0	55791	Markers	Stim-40-R-walkWarning-170-yellow-1-kongruent
223.426681182	0	55858	Markers	WiimoteButtonB pressed
223.426681182	0	55858	Markers	BUT-RIGHT-ButtonB-Press
223.522680615345	0	55882	Markers	WiimoteButtonB released
224.710673602993	0	56179	Markers	Reaction: 0.271-right-yellow-correct
224.710673602993	0	56179	Markers	End-Trial-3.596
224.742673414108	0	56187	Markers	Trial Start: No.7-angle:60-right-right-kongruent-yellow-FA:no
226.1026653865	0	56527	Markers	WARN-right
226.1026653865	0	56527	Markers	right
226.106665362889	0	56528	Markers	Start Vibro right
226.410663568483	0	56604	Markers	Stop Vibro right
226.606662411563	0	56653	Markers	Time between Warning and LED: 0.502
226.606662411563	0	56653	Markers	Stim-60-R-walkWarning-269-yellow-1-kongruent
226.838661042147	0	56711	Markers	WiimoteButtonB pressed
226.838661042147	0	56711	Markers	BUT-RIGHT-ButtonB-Press
226.974660239386	0	56745	Markers	WiimoteButtonB released
228.158653250645	0	57041	Markers	Reaction: 0.234-right-yellow-correct
228.158653250645	0	57041	Markers	End-Trial-3.414
228.19065306176	0	57049	Markers	Trial Start: No.8-angle:40-right-right-kongruent-blue-FA:no
231.19463533019	0	57800	Markers	WARN-right
231.19463533019	0	57800	Markers	right
231.202635282968	0	57802	Markers	Start Vibro right
231.502633512172	0	57877	Markers	Stop Vibro right
231.698632355252	0	57926	Markers	Time between Warning and LED: 0.502
231.698632355252	0	57926	Markers	Stim-40-R-walkWarning-250-blue--1-kongruent
231.918631056669	0	57981	Markers	WiimoteButtonB pressed
231.918631056669	0	57981	Markers	BUT-RIGHT-ButtonB-Press
232.022630442793	0	58007	Markers	WiimoteButtonB released
232.082630088634	0	58022	Markers	WiimoteButtonB pressed
232.082630088634	0	58022	Markers	BUT-RIGHT-ButtonB-Press
232.206629356705	0	58053	Markers	WiimoteButtonB released
233.246623217945	0	58313	Markers	Reaction: 0.223-right-blue-correct
233.250623194335	0	58314	Markers	End-Trial-5.057
233.28262300545	0	58322	Markers	Trial Start: No.9-angle:30-left-left-kongruent-yellow-FA:no
234.758614293134	0	58691	Markers	WARN-left
234.758614293134	0	58691	Markers	left
234.762614269523	0	58692	Markers	Start Vibro left
235.066612475116	0	58768	Markers	Stop Vibro left
235.262611318196	0	58817	Markers	Time between Warning and LED: 0.502
235.262611318196	0	58817	Markers	R-Stim-30-L-walkWarning-117-yellow--1-kongruent
235.50260990156	0	58877	Markers	WiimoteButtonB pressed
235.506609877949	0	58878	Markers	R-BUT-LEFT-ButtonB-Press
235.626609169631	0	58908	Markers	WiimoteButtonB released
236.810602180889	0	59204	Markers	Reaction: 0.245-left-yellow-correct
236.814602157279	0	59205	Markers	R-End-Trial-3.531
236.846601968394	0	59213	Markers	Trial Start: No.10-angle:60-left-left-kongruent-yellow-FA:no
238.24259372829	0	59562	Markers	left
238.24259372829	0	59562	Markers	WARN-left
238.246593704679	0	59563	Markers	Start Vibro left
238.546591933883	0	59638	Markers	Stop Vibro left
238.742590776963	0	59687	Markers	Time between Warning and LED: 0.502
238.742590776963	0	59687	Markers	Stim-60-L-walkWarning-042-yellow--1-kongruent
239.050588958946	0	59764	Markers	BUT-LEFT-ButtonB-Press
239.050588958946	0	59764	Markers	WiimoteButtonB pressed
239.174588227017	0	59795	Markers	WiimoteButtonB released
240.294581616046	0	60075	Markers	Reaction: 0.308-left-yellow-correct
240.294581616046	0	60075	Markers	End-Trial-3.447
240.33058140355	0	60084	Markers	Trial Start: No.11-angle:40-left-left-kongruent-yellow-FA:no
243.878560460936	0	60971	Markers	left
243.878560460936	0	60971	Markers	WARN-left
243.886560413715	0	60973	Markers	Start Vibro left
244.186558642919	0	61048	Markers	Stop Vibro left
244.382557485999	0	61097	Markers	Time between Warning and LED: 0.503
244.382557485999	0	61097	Markers	Stim-40-L-walkWarning-039-yellow-1-kongruent
244.666555809646	0	61168	Markers	WiimoteButtonB pressed
244.666555809646	0	61168	Markers	BUT-LEFT-ButtonB-Press
244.778555148549	0	61196	Markers	WiimoteButtonB released
245.934548325081	0	61485	Markers	Reaction: 0.284-left-yellow-correct
245.934548325081	0	61485	Markers	End-Trial-5.606
245.970548112586	0	61494	Markers	Trial Start: No.12-angle:40-left-left-kongruent-blue-FA:no
247.542538833615	0	61887	Markers	WARN-left
247.542538833615	0	61887	Markers	left
247.546538810004	0	61888	Markers	Start Vibro left
247.846537039208	0	61963	Markers	Stop Vibro left
248.046535858678	0	62013	Markers	Time between Warning and LED: 0.501
248.046535858678	0	62013	Markers	Stim-40-L-walkWarning-161-blue-1-kongruent
248.326534205935	0	62083	Markers	BUT-LEFT-ButtonB-Press
248.326534205935	0	62083	Markers	WiimoteButtonB pressed
248.406533733723	0	62103	Markers	WiimoteButtonB released
248.522533049015	0	62132	Markers	WiimoteButtonB pressed
248.522533049015	0	62132	Markers	BUT-LEFT-ButtonB-Press
248.602532576803	0	62152	Markers	WiimoteButtonB released
249.594526721371	0	62400	Markers	Reaction: 0.282-left-blue-correct
249.59852669776	0	62401	Markers	End-Trial-3.629
249.630526508875	0	62409	Markers	Trial Start: No.13-angle:40-right-right-kongruent-blue-FA:no
251.206517206294	0	62803	Markers	WARN-right
251.206517206294	0	62803	Markers	right
251.210517182683	0	62804	Markers	Start Vibro right
251.510515411887	0	62879	Markers	Stop Vibro right
251.710514231357	0	62929	Markers	Time between Warning and LED: 0.502
251.710514231357	0	62929	Markers	Stim-40-R-walkWarning-270-blue-1-kongruent
251.918513003605	0	62981	Markers	WiimoteButtonB pressed
251.918513003605	0	62981	Markers	BUT-RIGHT-ButtonB-Press
252.030512342508	0	63009	Markers	WiimoteButtonB released
252.110511870295	0	63029	Markers	WiimoteButtonB pressed
252.114511846685	0	63030	Markers	BUT-RIGHT-ButtonB-Press
252.246511067534	0	63063	Markers	WiimoteButtonB released
253.262505070439	0	63317	Markers	Reaction: 0.21-right-blue-correct
253.262505070439	0	63317	Markers	End-Trial-3.631
253.298504857943	0	63326	Markers	Trial Start: No.14-angle:40-left-left-kongruent-blue-FA:no
257.36648084595	0	64343	Markers	left
257.36648084595	0	64343	Markers	WARN-left
257.370480822339	0	64344	Markers	Start Vibro left
257.670479051543	0	64419	Markers	Stop Vibro left
257.870477871013	0	64469	Markers	Time between Warning and LED: 0.502
257.870477871013	0	64469	Markers	Stim-40-L-walkWarning-242-blue--1-kongruent
258.166476123827	0	64543	Markers	BUT-LEFT-ButtonB-Press
258.166476123827	0	64543	Markers	WiimoteButtonB pressed
258.27847546273	0	64571	Markers	WiimoteButtonB released
258.358474990518	0	64591	Markers	BUT-LEFT-ButtonB-Press
258.358474990518	0	64591	Markers	WiimoteButtonB pressed
258.450474447474	0	64614	Markers	WiimoteButtonB released
259.418468733706	0	64856	Markers	Reaction: 0.296-left-blue-correct
259.422468710095	0	64857	Markers	End-Trial-6.124
259.45446852121	0	64865	Markers	Trial Start: No.15-angle:60-left-left-kongruent-blue-FA:no
260.898459997779	0	65226	Markers	WARN-left
260.898459997779	0	65226	Markers	left
260.902459974168	0	65227	Markers	Start Vibro left
261.202458203372	0	65302	Markers	Stop Vibro left
261.402457022842	0	65352	Markers	Time between Warning and LED: 0.504
261.402457022842	0	65352	Markers	Stim-60-L-walkWarning-144-blue--1-kongruent
261.6064558187	0	65403	Markers	WiimoteButtonB pressed
261.6064558187	0	65403	Markers	BUT-LEFT-ButtonB-Press
261.73845503955	0	65436	Markers	WiimoteButtonB released
261.758454921497	0	65441	Markers	WiimoteButtonB pressed
261.758454921497	0	65441	Markers	BUT-LEFT-ButtonB-Press
261.882454189568	0	65472	Markers	WiimoteButtonB released
261.974453646524	0	65495	Markers	WiimoteButtonB pressed
261.974453646524	0	65495	Markers	BUT-LEFT-ButtonB-Press
262.102452890984	0	65527	Markers	WiimoteButtonB released
262.954447861924	0	65740	Markers	Reaction: 0.203-unknown-unknown-incorrect
262.954447861924	0	65740	Markers	End-Trial-3.499
262.986447673039	0	65748	Markers	Trial Start: No.16-angle:40-left-left-kongruent-yellow-FA:no
264.398439338493	0	66101	Markers	WARN-left
264.398439338493	0	66101	Markers	left
264.402439314882	0	66102	Markers	Start Vibro left
264.702437544086	0	66177	Markers	Stop Vibro left
264.898436387166	0	66226	Markers	Time between Warning and LED: 0.501
264.898436387166	0	66226	Markers	Stim-40-L-walkWarning-023-yellow--1-kongruent
265.130435017751	0	66284	Markers	WiimoteButtonB pressed
265.13443499414	0	66285	Markers	BUT-LEFT-ButtonB-Press
265.226434451096	0	66308	Markers	WiimoteButtonB released
266.450427226248	0	66614	Markers	Reaction: 0.234-left-yellow-correct
266.454427202638	0	66615	Markers	End-Trial-3.464
266.486427013753	0	66623	Markers	Trial Start: No.17-angle:60-left-left-kongruent-yellow-FA:no
269.922406732236	0	67482	Markers	left
269.922406732236	0	67482	Markers	WARN-left
269.930406685015	0	67484	Markers	Start Vibro left
270.230404914219	0	67559	Markers	Stop Vibro left
270.426403757299	0	67608	Markers	Time between Warning and LED: 0.502
270.426403757299	0	67608	Markers	Stim-60-L-walkWarning-043-yellow-1-kongruent
270.702402128167	0	67677	Markers	BUT-LEFT-ButtonB-Press
270.702402128167	0	67677	Markers	WiimoteButtonB pressed
270.806401514291	0	67703	Markers	WiimoteButtonB released
271.978394596381	0	67996	Markers	Reaction: 0.278-left-yellow-correct
271.978394596381	0	67996	Markers	End-Trial-5.492
272.010394407496	0	68004	Markers	Trial Start: No.18-angle:60-left-left-kongruent-blue-FA:no
273.48638569518	0	68373	Markers	left
273.49038567157	0	68374	Markers	WARN-left
273.49038567157	0	68374	Markers	Start Vibro left
273.790383900774	0	68449	Markers	Stop Vibro left
273.990382720243	0	68499	Markers	Time between Warning and LED: 0.502
273.990382720243	0	68499	Markers	Stim-60-L-walkWarning-160-blue-1-kongruent
274.262381114721	0	68567	Markers	BUT-LEFT-ButtonB-Press
274.262381114721	0	68567	Markers	WiimoteButtonB pressed
274.354380571677	0	68590	Markers	WiimoteButtonB released
274.458379957801	0	68616	Markers	BUT-LEFT-ButtonB-Press
274.458379957801	0	68616	Markers	WiimoteButtonB pressed
274.538379485589	0	68636	Markers	WiimoteButtonB released
275.542373559325	0	68887	Markers	Reaction: 0.274-left-blue-correct
275.542373559325	0	68887	Markers	End-Trial-3.53
275.57837334683	0	68896	Markers	Trial Start: No.19-angle:60-left-left-kongruent-blue-FA:no
277.022364823399	0	69257	Markers	left
277.022364823399	0	69257	Markers	WARN-left
277.026364799788	0	69258	Markers	Start Vibro left
277.326363028992	0	69333	Markers	Stop Vibro left
277.522361872072	0	69382	Markers	Time between Warning and LED: 0.501
277.522361872072	0	69382	Markers	Stim-60-L-walkWarning-274-blue-1-kongruent
277.746360549878	0	69438	Markers	BUT-LEFT-ButtonB-Press
277.746360549878	0	69438	Markers	WiimoteButtonB pressed
277.826360077665	0	69458	Markers	WiimoteButtonB released
277.93035946379	0	69484	Markers	BUT-LEFT-ButtonB-Press
277.93035946379	0	69484	Markers	WiimoteButtonB pressed
278.022358920745	0	69507	Markers	WiimoteButtonB released
279.074352711154	0	69770	Markers	Reaction: 0.223-left-blue-correct
279.074352711154	0	69770	Markers	End-Trial-3.498
279.110352498659	0	69779	Markers	Trial Start: No.20-angle:30-left-left-kongruent-blue-FA:no
282.774330871337	0	70695	Markers	WARN-left
282.774330871337	0	70695	Markers	left
282.778330847727	0	70696	Markers	Start Vibro left
283.08232905332	0	70772	Markers	Stop Vibro left
283.2783278964	0	70821	Markers	Time between Warning and LED: 0.503
283.2783278964	0	70821	Markers	R-Stim-30-L-walkWarning-219-blue--1-kongruent
283.490326645038	0	70874	Markers	R-BUT-LEFT-ButtonB-Press
283.490326645038	0	70874	Markers	WiimoteButtonB pressed
283.602325983941	0	70902	Markers	WiimoteButtonB released
283.690325464507	0	70924	Markers	WiimoteButtonB pressed
283.690325464507	0	70924	Markers	R-BUT-LEFT-ButtonB-Press
283.80232480341	0	70952	Markers	WiimoteButtonB released
284.830318735482	0	71209	Markers	Reaction: 0.211-left-blue-correct
284.830318735482	0	71209	Markers	R-End-Trial-5.723
284.866318522987	0	71218	Markers	Trial Start: No.21-angle:40-right-right-kongruent-yellow-FA:no
286.242310400936	0	71562	Markers	WARN-right
286.242310400936	0	71562	Markers	right
286.246310377325	0	71563	Markers	Start Vibro right
286.550308582919	0	71639	Markers	Stop Vibro right
286.746307425999	0	71688	Markers	Time between Warning and LED: 0.501
286.746307425999	0	71688	Markers	Stim-40-R-walkWarning-130-yellow--1-kongruent
287.006305891309	0	71753	Markers	WiimoteButtonB pressed
287.006305891309	0	71753	Markers	BUT-RIGHT-ButtonB-Press
287.154305017716	0	71790	Markers	WiimoteButtonB released
288.294298288692	0	72075	Markers	Reaction: 0.265-right-yellow-correct
288.298298265081	0	72076	Markers	End-Trial-3.432
288.330298076196	0	72084	Markers	Trial Start: No.22-angle:60-left-left-kongruent-blue-FA:no
289.706289954145	0	72428	Markers	left
289.710289930535	0	72429	Markers	WARN-left
289.714289906924	0	72430	Markers	Start Vibro left
290.014288136128	0	72505	Markers	Stop Vibro left
290.210286979208	0	72554	Markers	Time between Warning and LED: 0.503
290.214286955598	0	72555	Markers	Stim-60-L-walkWarning-033-blue--1-kongruent
290.618284570926	0	72656	Markers	WiimoteButtonB pressed
290.618284570926	0	72656	Markers	BUT-LEFT-ButtonB-Press
290.714284004271	0	72680	Markers	WiimoteButtonB released
290.798283508448	0	72701	Markers	BUT-LEFT-ButtonB-Press
290.798283508448	0	72701	Markers	WiimoteButtonB pressed
290.898282918183	0	72726	Markers	WiimoteButtonB released
291.76227781829	0	72942	Markers	Reaction: 0.409-left-blue-correct
291.76627779468	0	72943	Markers	End-Trial-3.433
291.798277605795	0	72951	Markers	Trial Start: No.23-angle:60-right-right-kongruent-blue-FA:no
294.862259520065	0	73717	Markers	right
294.866259496455	0	73718	Markers	WARN-right
294.870259472844	0	73719	Markers	Start Vibro right
295.170257702048	0	73794	Markers	Stop Vibro right
295.366256545128	0	73843	Markers	Time between Warning and LED: 0.503
295.366256545128	0	73843	Markers	Stim-60-R-walkWarning-037-blue-1-kongruent
295.686254656279	0	73923	Markers	WiimoteButtonB pressed
295.686254656279	0	73923	Markers	BUT-RIGHT-ButtonB-Press
295.758254231288	0	73941	Markers	WiimoteButtonB released
295.846253711855	0	73963	Markers	WiimoteButtonB pressed
295.846253711855	0	73963	Markers	BUT-RIGHT-ButtonB-Press
295.962253027147	0	73992	Markers	WiimoteButtonB released
296.91824738421	0	74231	Markers	Reaction: 0.319-right-blue-correct
296.91824738421	0	74231	Markers	End-Trial-5.121
296.954247171715	0	74240	Markers	Trial Start: No.24-angle:60-left-left-kongruent-yellow-FA:no
298.298239238549	0	74576	Markers	left
298.298239238549	0	74576	Markers	WARN-left
298.302239214938	0	74577	Markers	Start Vibro left
298.602237444142	0	74652	Markers	Stop Vibro left
298.802236263612	0	74702	Markers	Time between Warning and LED: 0.502
298.802236263612	0	74702	Markers	Stim-60-L-walkWarning-147-yellow-1-kongruent
299.018234988639	0	74756	Markers	WiimoteButtonB pressed
299.022234965028	0	74757	Markers	BUT-LEFT-ButtonB-Press
299.14223425671	0	74787	Markers	WiimoteButtonB released
300.350227126305	0	75089	Markers	Reaction: 0.22-left-yellow-correct
300.354227102694	0	75090	Markers	End-Trial-3.4
300.386226913809	0	75098	Markers	Trial Start: No.25-angle:40-left-left-kongruent-yellow-FA:no
301.81421848482	0	75455	Markers	WARN-left
301.81421848482	0	75455	Markers	left
301.822218437599	0	75457	Markers	Start Vibro left
302.122216666803	0	75532	Markers	Stop Vibro left
302.318215509883	0	75581	Markers	Time between Warning and LED: 0.501
302.318215509883	0	75581	Markers	Stim-40-L-walkWarning-275-yellow-1-kongruent
302.498214447406	0	75626	Markers	WiimoteButtonB pressed
302.498214447406	0	75626	Markers	BUT-LEFT-ButtonB-Press
302.60221383353	0	75652	Markers	WiimoteButtonB released
303.870206348965	0	75969	Markers	Reaction: 0.184-left-yellow-correct
303.870206348965	0	75969	Markers	End-Trial-3.483
303.90620613647	0	75978	Markers	Trial Start: No.26-angle:60-left-left-kongruent-blue-FA:no
307.03818764936	0	76761	Markers	left
307.03818764936	0	76761	Markers	WARN-left
307.042187625749	0	76762	Markers	Start Vibro left
307.346185831343	0	76838	Markers	Stop Vibro left
307.538184698033	0	76886	Markers	Time between Warning and LED: 0.501
307.538184698033	0	76886	Markers	Stim-60-L-walkWarning-265-blue--1-kongruent
307.734183541113	0	76935	Markers	WiimoteButtonB pressed
307.734183541113	0	76935	Markers	BUT-LEFT-ButtonB-Press
307.834182950848	0	76960	Markers	WiimoteButtonB released
307.926182407804	0	76983	Markers	WiimoteButtonB pressed
307.930182384193	0	76984	Markers	BUT-LEFT-ButtonB-Press
308.01818186476	0	77006	Markers	WiimoteButtonB released
309.090175537116	0	77274	Markers	Reaction: 0.195-left-blue-correct
309.094175513505	0	77275	Markers	End-Trial-5.187
309.12617532462	0	77283	Markers	Trial Start: No.27-angle:40-left-left-kongruent-blue-FA:no
310.454167485897	0	77615	Markers	left
310.454167485897	0	77615	Markers	WARN-left
310.458167462286	0	77616	Markers	Start Vibro left
310.75816569149	0	77691	Markers	Stop Vibro left
310.958164510959	0	77741	Markers	Time between Warning and LED: 0.503
310.958164510959	0	77741	Markers	Stim-40-L-walkWarning-136-blue--1-kongruent
311.142163424871	0	77787	Markers	BUT-LEFT-ButtonB-Press
311.142163424871	0	77787	Markers	WiimoteButtonB pressed
311.234162881827	0	77810	Markers	WiimoteButtonB released
311.330162315172	0	77834	Markers	WiimoteButtonB pressed
311.330162315172	0	77834	Markers	BUT-LEFT-ButtonB-Press
311.422161772128	0	77857	Markers	WiimoteButtonB released
312.506155373652	0	78128	Markers	Reaction: 0.188-left-blue-correct
312.510155350042	0	78129	Markers	End-Trial-3.383
312.542155161157	0	78137	Markers	Trial Start: No.28-angle:40-left-left-kongruent-blue-FA:no
314.066146165513	0	78518	Markers	left
314.070146141903	0	78519	Markers	WARN-left
314.074146118292	0	78520	Markers	Start Vibro left
314.374144347496	0	78595	Markers	Stop Vibro left
314.570143190576	0	78644	Markers	Time between Warning and LED: 0.502
314.570143190576	0	78644	Markers	Stim-40-L-walkWarning-025-blue--1-kongruent
314.818141726718	0	78706	Markers	BUT-LEFT-ButtonB-Press
314.818141726718	0	78706	Markers	WiimoteButtonB pressed
314.898141254506	0	78726	Markers	WiimoteButtonB released
315.00214064063	0	78752	Markers	WiimoteButtonB pressed
315.006140617019	0	78753	Markers	BUT-LEFT-ButtonB-Press
315.090140121196	0	78774	Markers	WiimoteButtonB released
316.122134029658	0	79032	Markers	Reaction: 0.247-left-blue-correct
316.122134029658	0	79032	Markers	End-Trial-3.58
316.158133817163	0	79041	Markers	Trial Start: No.29-angle:60-left-left-kongruent-yellow-FA:no
319.706112874549	0	79928	Markers	left
319.710112850939	0	79929	Markers	WARN-left
319.714112827328	0	79930	Markers	Start Vibro left
320.014111056532	0	80005	Markers	Stop Vibro left
320.210109899612	0	80054	Markers	Time between Warning and LED: 0.502
320.210109899612	0	80054	Markers	Stim-60-L-walkWarning-041-yellow-1-kongruent
320.48210829409	0	80122	Markers	BUT-LEFT-ButtonB-Press
320.48210829409	0	80122	Markers	WiimoteButtonB pressed
320.586107680214	0	80148	Markers	WiimoteButtonB released
321.782100620641	0	80447	Markers	Reaction: 0.275-left-yellow-correct
321.782100620641	0	80447	Markers	End-Trial-5.627
321.818100408146	0	80456	Markers	Trial Start: No.30-angle:40-right-right-kongruent-yellow-FA:no
323.342091412502	0	80837	Markers	right
323.346091388892	0	80838	Markers	WARN-right
323.346091388892	0	80838	Markers	Start Vibro right
323.650089594485	0	80914	Markers	Stop Vibro right
323.846088437565	0	80963	Markers	Time between Warning and LED: 0.502
323.846088437565	0	80963	Markers	Stim-40-R-walkWarning-178-yellow-1-kongruent
324.082087044539	0	81022	Markers	WiimoteButtonB pressed
324.082087044539	0	81022	Markers	BUT-RIGHT-ButtonB-Press
324.182086454273	0	81047	Markers	WiimoteButtonB released
325.398079276647	0	81351	Markers	Reaction: 0.236-right-yellow-correct
325.398079276647	0	81351	Markers	End-Trial-3.582
325.434079064152	0	81360	Markers	Trial Start: No.31-angle:60-right-right-kongruent-yellow-FA:no
326.830070824048	0	81709	Markers	right
326.830070824048	0	81709	Markers	WARN-right
326.834070800437	0	81710	Markers	Start Vibro right
327.134069029641	0	81785	Markers	Stop Vibro right
327.330067872721	0	81834	Markers	Time between Warning and LED: 0.502
327.330067872721	0	81834	Markers	Stim-60-R-walkWarning-273-yellow-1-kongruent
327.574066432474	0	81895	Markers	WiimoteButtonB pressed
327.574066432474	0	81895	Markers	BUT-RIGHT-ButtonB-Press
327.678065818598	0	81921	Markers	WiimoteButtonB released
328.882058711803	0	82222	Markers	Reaction: 0.244-right-yellow-correct
328.882058711803	0	82222	Markers	End-Trial-3.45
328.918058499308	0	82231	Markers	Trial Start: No.32-angle:40-right-right-kongruent-yellow-FA:no
332.958034652589	0	83241	Markers	right
332.958034652589	0	83241	Markers	WARN-right
332.962034628978	0	83242	Markers	Start Vibro right
333.262032858182	0	83317	Markers	Stop Vibro right
333.458031701262	0	83366	Markers	Time between Warning and LED: 0.502
333.458031701262	0	83366	Markers	Stim-40-R-walkWarning-239-yellow--1-kongruent
333.746030001298	0	83438	Markers	WiimoteButtonB pressed
333.746030001298	0	83438	Markers	BUT-RIGHT-ButtonB-Press
333.890029151316	0	83474	Markers	WiimoteButtonB released
