onset	duration	sample	type	value
323.99468848482	0	81000	Markers	BUT-RIGHT-ButtonB-Press
324.174687756191	0	81045	Markers	WiimoteButtonB released
324.310687205672	0	81079	Markers	BUT-RIGHT-ButtonB-Press
324.310687205672	0	81079	Markers	WiimoteButtonB pressed
324.534686298934	0	81135	Markers	WiimoteButtonB released
325.026684307349	0	81258	Markers	Reaction: 0.522-right-blue-correct
325.026684307349	0	81258	Markers	End-Trial-3.148
325.058684177815	0	81266	Markers	Trial Start: No.11-angle:60-right-right-kongruent-yellow-FA:no
326.458678510704	0	81616	Markers	Stim-60-R-walk-209-yellow-1-kongruent
327.062676065751	0	81767	Markers	WiimoteButtonB pressed
327.066676049559	0	81768	Markers	BUT-RIGHT-ButtonB-Press
327.298675110438	0	81826	Markers	WiimoteButtonB released
328.010672228307	0	82004	Markers	Reaction: 0.607-right-yellow-correct
328.010672228307	0	82004	Markers	End-Trial-2.95
328.042672098773	0	82012	Markers	Trial Start: No.12-angle:40-right-right-kongruent-blue-FA:no
329.406666577388	0	82353	Markers	Stim-NOTshown
329.926664472461	0	82483	Markers	Stim-NOTshown
330.450662351343	0	82614	Markers	Stim-NOTshown
330.970660246416	0	82744	Markers	Stim-NOTshown
331.490658141489	0	82874	Markers	Stim-NOTshown
332.010656036562	0	83004	Markers	Stim-NOTshown
332.530653931635	0	83134	Markers	Stim-NOTshown
333.054651810516	0	83265	Markers	Stim-40-R-walk-259-blue--1-kongruent
333.534649867507	0	83385	Markers	WiimoteButtonB pressed
333.534649867507	0	83385	Markers	BUT-RIGHT-ButtonB-Press
333.706649171262	0	83428	Markers	WiimoteButtonB released
333.842648620743	0	83462	Markers	BUT-RIGHT-ButtonB-Press
333.842648620743	0	83462	Markers	WiimoteButtonB pressed
334.066647714005	0	83518	Markers	WiimoteButtonB released
334.606645528119	0	83653	Markers	Reaction: 0.482-right-blue-correct
334.606645528119	0	83653	Markers	End-Trial-6.563
334.642645382394	0	83662	Markers	Trial Start: No.13-angle:40-left-left-kongruent-blue-FA:no
336.07063960194	0	84019	Markers	Stim-40-L-walk-186-blue--1-kongruent
336.478637950382	0	84121	Markers	WiimoteButtonB pressed
336.478637950382	0	84121	Markers	BUT-LEFT-ButtonB-Press
336.682637124603	0	84172	Markers	WiimoteButtonB released
336.798636655043	0	84201	Markers	WiimoteButtonB pressed
336.798636655043	0	84201	Markers	BUT-LEFT-ButtonB-Press
336.970635958798	0	84244	Markers	WiimoteButtonB released
337.618633335735	0	84406	Markers	Reaction: 0.41-left-blue-correct
337.622633319543	0	84407	Markers	End-Trial-2.98
337.654633190009	0	84415	Markers	Trial Start: No.14-angle:60-right-right-kongruent-blue-FA:no
339.218626859037	0	84806	Markers	Stim-60-R-walk-099-blue--1-kongruent
339.606625288438	0	84903	Markers	BUT-RIGHT-ButtonB-Press
339.606625288438	0	84903	Markers	WiimoteButtonB pressed
339.778624592193	0	84946	Markers	WiimoteButtonB released
339.914624041673	0	84980	Markers	WiimoteButtonB pressed
339.914624041673	0	84980	Markers	BUT-RIGHT-ButtonB-Press
340.086623345428	0	85023	Markers	WiimoteButtonB released
340.77062057664	0	85194	Markers	Reaction: 0.389-right-blue-correct
340.77062057664	0	85194	Markers	End-Trial-3.115
340.802620447106	0	85202	Markers	Trial Start: No.15-angle:40-left-left-kongruent-yellow-FA:no
342.182614860954	0	85547	Markers	Stim-40-L-walk-011-yellow--1-kongruent
342.546613387505	0	85638	Markers	BUT-LEFT-ButtonB-Press
342.546613387505	0	85638	Markers	WiimoteButtonB pressed
342.578613257971	0	85646	Markers	BUT-RIGHT-ButtonB-Press
342.578613257971	0	85646	Markers	WiimoteButtonB pressed
342.698612772218	0	85676	Markers	WiimoteButtonB released
342.71861269126	0	85681	Markers	WiimoteButtonB released
343.734608578556	0	85935	Markers	Reaction: 0.364-both-unknown-incorrect
343.734608578556	0	85935	Markers	End-Trial-2.932
343.770608432831	0	85944	Markers	Trial Start: No.16-angle:60-left-left-kongruent-yellow-FA:no
345.114602992404	0	86280	Markers	Stim-NOTshown
345.638600871286	0	86411	Markers	Stim-60-L-walk-009-yellow-1-kongruent
346.134598863509	0	86535	Markers	WiimoteButtonB pressed
346.134598863509	0	86535	Markers	BUT-LEFT-ButtonB-Press
346.358597956771	0	86591	Markers	WiimoteButtonB released
347.18659460508	0	86798	Markers	Reaction: 0.498-left-yellow-correct
347.190594588888	0	86799	Markers	End-Trial-3.419
347.222594459354	0	86807	Markers	Trial Start: No.17-angle:40-left-left-kongruent-yellow-FA:no
348.650588678901	0	87164	Markers	Stim-40-L-walk-107-yellow-1-kongruent
349.098586865426	0	87276	Markers	WiimoteButtonB pressed
349.102586849234	0	87277	Markers	BUT-LEFT-ButtonB-Press
349.326585942496	0	87333	Markers	WiimoteButtonB released
350.202582396504	0	87552	Markers	Reaction: 0.449-left-yellow-correct
350.202582396504	0	87552	Markers	End-Trial-2.981
350.238582250778	0	87561	Markers	Trial Start: No.18-angle:40-right-right-kongruent-yellow-FA:no
351.650576535092	0	87914	Markers	Stim-40-R-walk-202-yellow-1-kongruent
352.210574268248	0	88054	Markers	BUT-RIGHT-ButtonB-Press
352.210574268248	0	88054	Markers	WiimoteButtonB pressed
352.382573572003	0	88097	Markers	WiimoteButtonB released
353.202570252695	0	88302	Markers	Reaction: 0.559-right-yellow-correct
353.202570252695	0	88302	Markers	End-Trial-2.965
353.238570106969	0	88311	Markers	Trial Start: No.19-angle:40-right-right-kongruent-blue-FA:no
354.682564261749	0	88672	Markers	Stim-40-R-walk-299-blue-1-kongruent
355.026562869259	0	88758	Markers	BUT-RIGHT-ButtonB-Press
355.026562869259	0	88758	Markers	WiimoteButtonB pressed
355.186562221589	0	88798	Markers	WiimoteButtonB released
355.310561719645	0	88829	Markers	WiimoteButtonB pressed
355.310561719645	0	88829	Markers	BUT-RIGHT-ButtonB-Press
355.526560845291	0	88883	Markers	WiimoteButtonB released
356.234557979352	0	89060	Markers	Reaction: 0.345-right-blue-correct
356.234557979352	0	89060	Markers	End-Trial-2.998
356.270557833627	0	89069	Markers	Trial Start: No.20-angle:40-left-left-kongruent-blue-FA:no
357.646552263666	0	89413	Markers	Stim-NOTshown
358.166550158739	0	89543	Markers	Stim-NOTshown
358.690548037621	0	89674	Markers	Stim-40-L-walk-267-blue--1-kongruent
359.142546207953	0	89787	Markers	BUT-LEFT-ButtonB-Press
359.142546207953	0	89787	Markers	WiimoteButtonB pressed
359.322545479325	0	89832	Markers	WiimoteButtonB released
359.434545025956	0	89860	Markers	WiimoteButtonB pressed
359.434545025956	0	89860	Markers	BUT-LEFT-ButtonB-Press
359.63054423256	0	89909	Markers	WiimoteButtonB released
360.238541771415	0	90061	Markers	Reaction: 0.454-left-blue-correct
360.242541755223	0	90062	Markers	End-Trial-3.972
360.274541625689	0	90070	Markers	Trial Start: No.21-angle:40-right-right-kongruent-blue-FA:no
361.770535569977	0	90444	Markers	Stim-40-R-walk-179-blue--1-kongruent
362.202533821268	0	90552	Markers	BUT-RIGHT-ButtonB-Press
362.202533821268	0	90552	Markers	WiimoteButtonB pressed
362.354533205982	0	90590	Markers	WiimoteButtonB released
362.490532655463	0	90624	Markers	BUT-RIGHT-ButtonB-Press
362.490532655463	0	90624	Markers	WiimoteButtonB pressed
362.674531910642	0	90670	Markers	WiimoteButtonB released
363.322529287579	0	90832	Markers	Reaction: 0.433-right-blue-correct
363.322529287579	0	90832	Markers	End-Trial-3.048
363.358529141854	0	90841	Markers	Trial Start: No.22-angle:25-right-right-kongruent-blue-FA:no
364.850523102333	0	91214	Markers	Stim-25-R-walk-052-blue--1-kongruent
365.194521709843	0	91300	Markers	WiimoteButtonB pressed
365.194521709843	0	91300	Markers	BUT-RIGHT-ButtonB-Press
365.362521029789	0	91342	Markers	WiimoteButtonB released
365.482520544037	0	91372	Markers	WiimoteButtonB pressed
365.486520527845	0	91373	Markers	BUT-RIGHT-ButtonB-Press
365.674519766833	0	91420	Markers	WiimoteButtonB released
366.402516819936	0	91602	Markers	Reaction: 0.344-right-blue-correct
366.402516819936	0	91602	Markers	End-Trial-3.046
366.43851667421	0	91611	Markers	Trial Start: No.23-angle:60-right-right-kongruent-yellow-FA:no
367.898510764223	0	91976	Markers	Stim-60-R-walk-007-yellow--1-kongruent
368.394508756446	0	92100	Markers	WiimoteButtonB pressed
368.394508756446	0	92100	Markers	BUT-RIGHT-ButtonB-Press
368.558508092585	0	92141	Markers	WiimoteButtonB released
369.450504481826	0	92364	Markers	Reaction: 0.494-right-yellow-correct
369.450504481826	0	92364	Markers	End-Trial-3.015
369.4865043361	0	92373	Markers	Trial Start: No.24-angle:30-right-right-kongruent-yellow-FA:no
370.994498231812	0	92750	Markers	Stim-NOTshown
371.518496110693	0	92881	Markers	Stim-30-R-walk-053-yellow-1-kongruent
371.982494232451	0	92997	Markers	BUT-RIGHT-ButtonB-Press
371.982494232451	0	92997	Markers	WiimoteButtonB pressed
372.142493584781	0	93037	Markers	WiimoteButtonB released
373.070489828296	0	93269	Markers	Reaction: 0.465-right-yellow-correct
373.070489828296	0	93269	Markers	End-Trial-3.584
373.102489698762	0	93277	Markers	Trial Start: No.25-angle:60-left-left-kongruent-blue-FA:no
374.630483513515	0	93659	Markers	Stim-60-L-walk-102-blue-1-kongruent
375.182481279055	0	93797	Markers	WiimoteButtonB pressed
375.182481279055	0	93797	Markers	BUT-LEFT-ButtonB-Press
375.374480501851	0	93845	Markers	WiimoteButtonB released
375.498479999907	0	93876	Markers	WiimoteButtonB pressed
375.502479983715	0	93877	Markers	BUT-LEFT-ButtonB-Press
375.686479238895	0	93923	Markers	WiimoteButtonB released
376.182477231118	0	94047	Markers	Reaction: 0.55-left-blue-correct
376.186477214926	0	94048	Markers	End-Trial-3.081
376.218477085393	0	94056	Markers	Trial Start: No.26-angle:40-right-right-kongruent-blue-FA:no
377.618471418282	0	94406	Markers	Stim-40-R-walk-210-blue-1-kongruent
378.130469345738	0	94534	Markers	BUT-RIGHT-ButtonB-Press
378.130469345738	0	94534	Markers	WiimoteButtonB pressed
378.306468633301	0	94578	Markers	WiimoteButtonB released
378.426468147549	0	94608	Markers	BUT-RIGHT-ButtonB-Press
378.426468147549	0	94608	Markers	WiimoteButtonB pressed
378.606467418921	0	94653	Markers	WiimoteButtonB released
379.166465152076	0	94793	Markers	Reaction: 0.515-right-blue-correct
379.170465135884	0	94794	Markers	End-Trial-2.95
379.202465006351	0	94802	Markers	Trial Start: No.27-angle:60-right-right-kongruent-yellow-FA:no
380.746458756337	0	95188	Markers	Stim-60-R-walk-284-yellow-1-kongruent
381.114457266696	0	95280	Markers	BUT-RIGHT-ButtonB-Press
381.114457266696	0	95280	Markers	WiimoteButtonB pressed
381.302456505684	0	95327	Markers	WiimoteButtonB released
382.29845247394	0	95576	Markers	Reaction: 0.37-right-yellow-correct
382.29845247394	0	95576	Markers	End-Trial-3.096
382.334452328214	0	95585	Markers	Trial Start: No.28-angle:40-right-right-kongruent-blue-FA:no
383.74244662872	0	95937	Markers	Stim-NOTshown
384.262444523793	0	96067	Markers	Stim-NOTshown
384.786442402674	0	96198	Markers	Stim-40-R-walk-257-blue--1-kongruent
385.39043995772	0	96349	Markers	WiimoteButtonB pressed
385.39043995772	0	96349	Markers	BUT-RIGHT-ButtonB-Press
385.546439326242	0	96388	Markers	WiimoteButtonB released
385.686438759531	0	96423	Markers	BUT-RIGHT-ButtonB-Press
385.686438759531	0	96423	Markers	WiimoteButtonB pressed
385.870438014711	0	96469	Markers	WiimoteButtonB released
386.334436136469	0	96585	Markers	Reaction: 0.605-right-blue-correct
386.338436120277	0	96586	Markers	End-Trial-4.004
386.370435990743	0	96594	Markers	Trial Start: No.29-angle:30-left-left-kongruent-yellow-FA:no
387.770430323632	0	96944	Markers	R-Stim-30-L-walk-163-yellow--1-kongruent
388.250428380623	0	97064	Markers	R-BUT-LEFT-ButtonB-Press
388.250428380623	0	97064	Markers	WiimoteButtonB pressed
388.454427554844	0	97115	Markers	WiimoteButtonB released
389.318424057427	0	97331	Markers	Reaction: 0.482-left-yellow-correct
389.322424041235	0	97332	Markers	R-End-Trial-2.949
389.354423911701	0	97340	Markers	Trial Start: No.30-angle:40-left-left-kongruent-yellow-FA:no
390.798418066481	0	97701	Markers	Stim-40-L-walk-087-yellow--1-kongruent
391.278416123471	0	97821	Markers	WiimoteButtonB pressed
391.278416123471	0	97821	Markers	BUT-LEFT-ButtonB-Press
391.498415232925	0	97876	Markers	WiimoteButtonB released
392.350411784084	0	98089	Markers	Reaction: 0.481-left-yellow-correct
392.350411784084	0	98089	Markers	End-Trial-2.997
392.386411638358	0	98098	Markers	Trial Start: No.31-angle:60-right-right-kongruent-yellow-FA:no
393.830405793138	0	98459	Markers	Stim-60-R-walk-006-yellow--1-kongruent
394.294403914895	0	98575	Markers	BUT-RIGHT-ButtonB-Press
394.294403914895	0	98575	Markers	WiimoteButtonB pressed
394.514403024349	0	98630	Markers	WiimoteButtonB released
395.378399526932	0	98846	Markers	Reaction: 0.467-right-yellow-correct
395.382399510741	0	98847	Markers	End-Trial-2.996
395.414399381207	0	98855	Markers	Trial Start: No.32-angle:60-left-left-kongruent-yellow-FA:no
396.790393811246	0	99199	Markers	Stim-NOTshown
397.314391690128	0	99330	Markers	Stim-60-L-walk-006-yellow-1-kongruent
397.886389374708	0	99473	Markers	BUT-LEFT-ButtonB-Press
397.886389374708	0	99473	Markers	WiimoteButtonB pressed
398.154388289861	0	99540	Markers	WiimoteButtonB released
398.86638540773	0	99718	Markers	Reaction: 0.573-left-yellow-correct
398.86638540773	0	99718	Markers	End-Trial-3.451
398.898385278196	0	99726	Markers	Trial Start: No.33-angle:60-right-right-kongruent-blue-FA:no
400.278379692044	0	100071	Markers	Stim-60-R-walk-109-blue-1-kongruent
400.658378153829	0	100166	Markers	WiimoteButtonB pressed
400.658378153829	0	100166	Markers	BUT-RIGHT-ButtonB-Press
400.874377279474	0	100220	Markers	WiimoteButtonB released
401.058376534654	0	100266	Markers	BUT-RIGHT-ButtonB-Press
401.058376534654	0	100266	Markers	WiimoteButtonB pressed
401.314375498382	0	100330	Markers	WiimoteButtonB released
401.830373409647	0	100459	Markers	Reaction: 0.381-right-blue-correct
401.830373409647	0	100459	Markers	End-Trial-2.93
401.866373263921	0	100468	Markers	Trial Start: No.34-angle:30-left-left-kongruent-yellow-FA:no
403.442366884374	0	100862	Markers	R-Stim-30-L-walk-229-yellow-1-kongruent
403.830365313774	0	100959	Markers	WiimoteButtonB pressed
403.834365297583	0	100960	Markers	R-BUT-LEFT-ButtonB-Press
404.04636443942	0	101013	Markers	WiimoteButtonB released
404.994360601977	0	101250	Markers	Reaction: 0.389-left-yellow-correct
404.994360601977	0	101250	Markers	R-End-Trial-3.131
405.030360456251	0	101259	Markers	Trial Start: No.35-angle:40-left-left-kongruent-blue-FA:no
406.510354465305	0	101629	Markers	Stim-NOTshown
407.030352360378	0	101759	Markers	Stim-NOTshown
407.550350255451	0	101889	Markers	Stim-NOTshown
408.070348150524	0	102019	Markers	Stim-NOTshown
408.590346045598	0	102149	Markers	Stim-NOTshown
409.110343940671	0	102279	Markers	Stim-NOTshown
409.630341835744	0	102409	Markers	Stim-NOTshown
410.154339714625	0	102540	Markers	Stim-40-L-walk-275-blue--1-kongruent
410.698337512548	0	102676	Markers	WiimoteButtonB pressed
410.698337512548	0	102676	Markers	BUT-LEFT-ButtonB-Press
410.890336735344	0	102724	Markers	WiimoteButtonB released
410.982336362934	0	102747	Markers	WiimoteButtonB pressed
410.986336346742	0	102748	Markers	BUT-LEFT-ButtonB-Press
411.190335520963	0	102799	Markers	WiimoteButtonB released
411.70233344842	0	102927	Markers	Reaction: 0.544-left-blue-correct
411.706333432228	0	102928	Markers	End-Trial-6.676
411.738333302694	0	102936	Markers	Trial Start: No.36-angle:40-left-left-kongruent-yellow-FA:no
413.118327716542	0	103281	Markers	Stim-40-L-walk-177-yellow--1-kongruent
413.646325579231	0	103413	Markers	WiimoteButtonB pressed
413.646325579231	0	103413	Markers	BUT-LEFT-ButtonB-Press
413.822324866795	0	103457	Markers	WiimoteButtonB released
414.670321434145	0	103669	Markers	Reaction: 0.528-left-yellow-correct
414.670321434145	0	103669	Markers	End-Trial-2.932
414.706321288419	0	103678	Markers	Trial Start: No.37-angle:40-left-left-kongruent-yellow-FA:no
416.150315443199	0	104039	Markers	Stim-40-L-walk-089-yellow--1-kongruent
416.666313354464	0	104168	Markers	BUT-LEFT-ButtonB-Press
416.666313354464	0	104168	Markers	WiimoteButtonB pressed
416.902312399151	0	104227	Markers	WiimoteButtonB released
417.702309160802	0	104427	Markers	Reaction: 0.514-left-yellow-correct
417.70630914461	0	104428	Markers	End-Trial-2.999
417.738309015076	0	104436	Markers	Trial Start: No.38-angle:40-left-left-kongruent-yellow-FA:no
419.266302829829	0	104818	Markers	Stim-NOTshown
419.790300708711	0	104949	Markers	Stim-NOTshown
420.310298603784	0	105079	Markers	Stim-NOTshown
420.830296498857	0	105209	Markers	Stim-NOTshown
421.35029439393	0	105339	Markers	Stim-NOTshown
421.870292289003	0	105469	Markers	Stim-NOTshown
422.390290184076	0	105599	Markers	Stim-NOTshown
422.910288079149	0	105729	Markers	Stim-NOTshown
423.430285974222	0	105859	Markers	Stim-40-L-walk-025-yellow-1-kongruent
423.902284063596	0	105977	Markers	WiimoteButtonB pressed
423.902284063596	0	105977	Markers	BUT-LEFT-ButtonB-Press
424.166282994941	0	106043	Markers	WiimoteButtonB released
424.982279691825	0	106247	Markers	Reaction: 0.471-left-yellow-correct
424.986279675633	0	106248	Markers	End-Trial-7.246
425.018279546099	0	106256	Markers	Trial Start: No.39-angle:60-left-left-kongruent-yellow-FA:no
426.562273296086	0	106642	Markers	Stim-60-L-walk-120-yellow-1-kongruent
427.082271191159	0	106772	Markers	WiimoteButtonB pressed
427.082271191159	0	106772	Markers	BUT-LEFT-ButtonB-Press
427.318270235846	0	106831	Markers	WiimoteButtonB released
428.114267013689	0	107030	Markers	Reaction: 0.522-left-yellow-correct
428.114267013689	0	107030	Markers	End-Trial-3.096
428.146266884155	0	107038	Markers	Trial Start: No.40-angle:40-right-right-kongruent-yellow-FA:no
429.64626081225	0	107413	Markers	Stim-40-R-walk-236-yellow-1-kongruent
430.166258707323	0	107543	Markers	WiimoteButtonB pressed
430.166258707323	0	107543	Markers	BUT-RIGHT-ButtonB-Press
430.378257849161	0	107596	Markers	WiimoteButtonB released
431.194254546045	0	107800	Markers	Reaction: 0.523-right-yellow-correct
431.198254529853	0	107801	Markers	End-Trial-3.049
431.230254400319	0	107809	Markers	Trial Start: No.41-angle:60-left-left-kongruent-yellow-FA:no
432.574248959892	0	108145	Markers	Stim-NOTshown
433.094246854966	0	108275	Markers	Stim-NOTshown
433.614244750039	0	108405	Markers	Stim-NOTshown
434.134242645112	0	108535	Markers	Stim-NOTshown
434.654240540185	0	108665	Markers	Stim-NOTshown
435.174238435258	0	108795	Markers	Stim-NOTshown
435.698236314139	0	108926	Markers	Stim-60-L-walk-281-yellow--1-kongruent
436.170234403513	0	109044	Markers	BUT-LEFT-ButtonB-Press
436.170234403513	0	109044	Markers	WiimoteButtonB pressed
436.418233399625	0	109106	Markers	WiimoteButtonB released
437.250230031742	0	109314	Markers	Reaction: 0.474-left-yellow-correct
437.250230031742	0	109314	Markers	End-Trial-6.02
437.286229886016	0	109323	Markers	Trial Start: No.42-angle:60-right-right-kongruent-yellow-FA:no
438.714224105563	0	109680	Markers	Stim-60-R-walk-196-yellow--1-kongruent
439.162222292088	0	109792	Markers	WiimoteButtonB pressed
439.162222292088	0	109792	Markers	BUT-RIGHT-ButtonB-Press
439.378221417734	0	109846	Markers	WiimoteButtonB released
440.262217839358	0	110067	Markers	Reaction: 0.448-right-yellow-correct
440.266217823166	0	110068	Markers	End-Trial-2.98
440.298217693632	0	110076	Markers	Trial Start: No.43-angle:60-right-right-kongruent-blue-FA:no
441.778211702686	0	110446	Markers	Stim-60-R-walk-098-blue--1-kongruent
442.226209889211	0	110558	Markers	WiimoteButtonB pressed
442.230209873019	0	110559	Markers	BUT-RIGHT-ButtonB-Press
442.446208998665	0	110613	Markers	WiimoteButtonB released
442.514208723405	0	110630	Markers	BUT-RIGHT-ButtonB-Press
442.514208723405	0	110630	Markers	WiimoteButtonB pressed
442.718207897626	0	110681	Markers	WiimoteButtonB released
443.330205420289	0	110834	Markers	Reaction: 0.451-right-blue-correct
443.330205420289	0	110834	Markers	End-Trial-3.031
443.366205274564	0	110843	Markers	Trial Start: No.44-angle:40-left-left-kongruent-yellow-FA:no
444.710199834137	0	111179	Markers	Stim-40-L-walk-007-yellow--1-kongruent
445.102198247346	0	111277	Markers	WiimoteButtonB pressed
445.102198247346	0	111277	Markers	BUT-LEFT-ButtonB-Press
445.334197308225	0	111335	Markers	WiimoteButtonB released
446.26219355174	0	111567	Markers	Reaction: 0.39-left-yellow-correct
446.26219355174	0	111567	Markers	End-Trial-2.899
446.298193406014	0	111576	Markers	Trial Start: No.45-angle:60-left-left-kongruent-blue-FA:no
447.874187026467	0	111970	Markers	Stim-NOTshown
448.39418492154	0	112100	Markers	Stim-NOTshown
448.918182800421	0	112231	Markers	Stim-60-L-walk-017-blue-1-kongruent
449.514180387851	0	112380	Markers	BUT-LEFT-ButtonB-Press
