onset	duration	sample	type	value
1278.37801477817	0	319597	Markers	WiimoteButtonB released
1278.50201419761	0	319628	Markers	BUT-LEFT-ButtonB-Press
1278.50201419761	0	319628	Markers	WiimoteButtonB pressed
1278.66601342979	0	319669	Markers	WiimoteButtonB released
1279.48600959066	0	319874	Markers	Reaction: 0.303-left-yellow-correct
1279.48600959066	0	319874	Markers	End-Trial-7.751
1279.51800944084	0	319882	Markers	Trial Start: No.24-angle:40-left-left-kongruent-yellow-FA:no
1280.88200305477	0	320223	Markers	left
1280.88200305477	0	320223	Markers	WARN-left
1280.89000301732	0	320225	Markers	Start Vibro left
1281.19000161276	0	320300	Markers	Stop Vibro left
1281.38600069511	0	320349	Markers	Time between Warning and LED: 0.503
1281.38600069511	0	320349	Markers	Stim-40-L-walkWarning-166-yellow--1-kongruent
1281.71399915946	0	320431	Markers	BUT-LEFT-ButtonB-Press
1281.71399915946	0	320431	Markers	WiimoteButtonB pressed
1281.82999861637	0	320460	Markers	WiimoteButtonB released
1282.00599779236	0	320504	Markers	WiimoteButtonB pressed
1282.00599779236	0	320504	Markers	BUT-LEFT-ButtonB-Press
1282.16599704326	0	320544	Markers	WiimoteButtonB released
1282.93799342886	0	320737	Markers	Reaction: 0.329-left-yellow-correct
1282.93799342886	0	320737	Markers	End-Trial-3.418
1282.97399326031	0	320746	Markers	Trial Start: No.25-angle:40-left-left-kongruent-yellow-FA:no
1284.4179864997	0	321107	Markers	WARN-left
1284.4179864997	0	321107	Markers	left
1284.42598646224	0	321109	Markers	Start Vibro left
1284.72598505768	0	321184	Markers	Stop Vibro left
1284.92198414004	0	321233	Markers	Time between Warning and LED: 0.503
1284.92198414004	0	321233	Markers	Stim-40-L-walkWarning-072-yellow--1-kongruent
1285.2339826793	0	321311	Markers	WiimoteButtonB pressed
1285.2339826793	0	321311	Markers	BUT-LEFT-ButtonB-Press
1285.3939819302	0	321351	Markers	WiimoteButtonB released
1285.53798125601	0	321387	Markers	WiimoteButtonB pressed
1285.53798125601	0	321387	Markers	BUT-LEFT-ButtonB-Press
1285.70198048818	0	321428	Markers	WiimoteButtonB released
1286.47397687378	0	321621	Markers	Reaction: 0.315-left-yellow-correct
1286.47397687378	0	321621	Markers	End-Trial-3.502
1286.50597672396	0	321629	Markers	Trial Start: No.26-angle:40-right-right-kongruent-blue-FA:no
1294.28194031778	0	323573	Markers	right
1294.28194031778	0	323573	Markers	WARN-right
1294.28594029905	0	323574	Markers	Start Vibro right
1294.58593889449	0	323649	Markers	Stop Vibro right
1294.78193797685	0	323698	Markers	Time between Warning and LED: 0.503
1294.78193797685	0	323698	Markers	Stim-40-R-walkWarning-053-blue-1-kongruent
1295.04993672211	0	323765	Markers	WiimoteButtonB pressed
1295.04993672211	0	323765	Markers	BUT-RIGHT-ButtonB-Press
1295.21393595428	0	323806	Markers	WiimoteButtonB released
1296.33393071059	0	324086	Markers	Reaction: 0.266-right-blue-correct
1296.33393071059	0	324086	Markers	End-Trial-9.828
1296.36993054204	0	324095	Markers	Trial Start: No.27-angle:40-left-left-kongruent-blue-FA:no
1297.92592325706	0	324484	Markers	left
1297.92592325706	0	324484	Markers	WARN-left
1297.93392321961	0	324486	Markers	Start Vibro left
1298.23392181505	0	324561	Markers	Stop Vibro left
1298.4299208974	0	324610	Markers	Time between Warning and LED: 0.502
1298.4299208974	0	324610	Markers	Stim-40-L-walkWarning-146-blue-1-kongruent
1298.72991949284	0	324685	Markers	WiimoteButtonB pressed
1298.73391947411	0	324686	Markers	BUT-LEFT-ButtonB-Press
1298.85791889356	0	324717	Markers	WiimoteButtonB released
1299.98191363115	0	324998	Markers	Reaction: 0.304-left-blue-correct
1299.98191363115	0	324998	Markers	End-Trial-3.612
1300.01391348133	0	325006	Markers	Trial Start: No.28-angle:40-right-right-kongruent-blue-FA:no
1301.55790625253	0	325392	Markers	right
1301.55790625253	0	325392	Markers	WARN-right
1301.5619062338	0	325393	Markers	Start Vibro right
1301.86190482924	0	325468	Markers	Stop Vibro right
1302.06190389287	0	325518	Markers	Time between Warning and LED: 0.503
1302.06190389287	0	325518	Markers	Stim-40-R-walkWarning-251-blue-1-kongruent
1302.42990216994	0	325610	Markers	WiimoteButtonB pressed
1302.42990216994	0	325610	Markers	BUT-RIGHT-ButtonB-Press
1302.61790128975	0	325657	Markers	WiimoteButtonB released
1303.61389662661	0	325906	Markers	Reaction: 0.371-right-blue-correct
1303.61389662661	0	325906	Markers	End-Trial-3.598
1303.64589647679	0	325914	Markers	Trial Start: No.29-angle:40-right-left-inkongruent-blue-FA:no
1310.781863067	0	327698	Markers	WARN-left-INKONGRUENT
1310.781863067	0	327698	Markers	left
1310.78986302954	0	327700	Markers	Start Vibro left
1311.08986162498	0	327775	Markers	Stop Vibro left
1311.28586070734	0	327824	Markers	Time between Warning and LED: 0.503
1311.28586070734	0	327824	Markers	Stim-40-R-walkWarning-243-blue--1-inkongruent
1311.81785821659	0	327957	Markers	BUT-RIGHT-ButtonB-Press
1311.81785821659	0	327957	Markers	WiimoteButtonB pressed
1311.90985778585	0	327980	Markers	WiimoteButtonB released
1312.83785344108	0	328212	Markers	Reaction: 0.532-right-blue-correct
1312.83785344108	0	328212	Markers	End-Trial-9.192
1312.87385327254	0	328221	Markers	Trial Start: No.30-angle:40-left-left-kongruent-yellow-FA:no
1314.33384643701	0	328586	Markers	WARN-left
1314.33384643701	0	328586	Markers	left
1314.34184639956	0	328588	Markers	Start Vibro left
1314.641844995	0	328663	Markers	Stop Vibro left
1314.83784407735	0	328712	Markers	Time between Warning and LED: 0.503
1314.83784407735	0	328712	Markers	Stim-40-L-walkWarning-153-yellow--1-kongruent
1315.16184256043	0	328793	Markers	WiimoteButtonB pressed
1315.16184256043	0	328793	Markers	BUT-LEFT-ButtonB-Press
1315.34584169897	0	328839	Markers	WiimoteButtonB released
1315.46184115587	0	328868	Markers	BUT-LEFT-ButtonB-Press
1315.46184115587	0	328868	Markers	WiimoteButtonB pressed
1315.60184050041	0	328903	Markers	WiimoteButtonB released
1316.3898368111	0	329100	Markers	Reaction: 0.325-left-yellow-correct
1316.3898368111	0	329100	Markers	End-Trial-3.516
1316.42183666128	0	329108	Markers	Trial Start: No.31-angle:40-right-right-kongruent-yellow-FA:no
1317.84982997557	0	329465	Markers	right
1317.84982997557	0	329465	Markers	WARN-right
1317.86182991939	0	329468	Markers	Start Vibro right
1318.16182851483	0	329543	Markers	Stop Vibro right
1318.35382761591	0	329591	Markers	Time between Warning and LED: 0.503
1318.35382761591	0	329591	Markers	Stim-40-R-walkWarning-047-yellow--1-kongruent
1318.81782544353	0	329707	Markers	BUT-RIGHT-ButtonB-Press
1318.81782544353	0	329707	Markers	WiimoteButtonB pressed
1318.9378248817	0	329737	Markers	WiimoteButtonB released
1319.10982407642	0	329780	Markers	WiimoteButtonB pressed
1319.1138240577	0	329781	Markers	BUT-RIGHT-ButtonB-Press
1319.1858237206	0	329799	Markers	WiimoteButtonB released
1319.90582034966	0	329979	Markers	Reaction: 0.464-right-yellow-correct
1319.90582034966	0	329979	Markers	End-Trial-3.483
1319.94182018111	0	329988	Markers	Trial Start: No.32-angle:60-right-right-kongruent-yellow-FA:no
1326.05379156555	0	331516	Markers	right
1326.05779154682	0	331517	Markers	WARN-right
1326.0617915281	0	331518	Markers	Start Vibro right
1326.36179012354	0	331593	Markers	Stop Vibro right
1326.55778920589	0	331642	Markers	Time between Warning and LED: 0.503
1326.55778920589	0	331642	Markers	Stim-60-R-walkWarning-033-yellow-1-kongruent
1326.83778789497	0	331712	Markers	WiimoteButtonB pressed
1326.83778789497	0	331712	Markers	BUT-RIGHT-ButtonB-Press
1326.97378725823	0	331746	Markers	WiimoteButtonB released
1327.13778649041	0	331787	Markers	WiimoteButtonB pressed
1327.13778649041	0	331787	Markers	BUT-RIGHT-ButtonB-Press
1327.2697858724	0	331820	Markers	WiimoteButtonB released
1328.10978193964	0	332030	Markers	Reaction: 0.281-right-yellow-correct
1328.10978193964	0	332030	Markers	End-Trial-8.171
1328.14578177109	0	332039	Markers	Trial Start: No.33-angle:40-left-left-kongruent-blue-FA:no
1329.65777469211	0	332417	Markers	left
1329.65777469211	0	332417	Markers	WARN-left
1329.65777469211	0	332417	Markers	Start Vibro left
1329.95777328755	0	332492	Markers	Stop Vibro left
1330.15777235117	0	332542	Markers	Time between Warning and LED: 0.502
1330.15777235117	0	332542	Markers	Stim-40-L-walkWarning-135-blue-1-kongruent
1330.46177092789	0	332618	Markers	WiimoteButtonB pressed
1330.46177092789	0	332618	Markers	BUT-LEFT-ButtonB-Press
1330.64577006642	0	332664	Markers	WiimoteButtonB released
1331.70976508492	0	332930	Markers	Reaction: 0.304-left-blue-correct
1331.70976508492	0	332930	Markers	End-Trial-3.566
1331.74576491637	0	332939	Markers	Trial Start: No.34-angle:40-left-left-kongruent-yellow-FA:no
1333.17375823067	0	333296	Markers	left
1333.17375823067	0	333296	Markers	WARN-left
1333.18575817449	0	333299	Markers	Start Vibro left
1333.48575676993	0	333374	Markers	Stop Vibro left
1333.67775587101	0	333422	Markers	Time between Warning and LED: 0.501
1333.67775587101	0	333422	Markers	Stim-40-L-walkWarning-236-yellow-1-kongruent
1333.9697545039	0	333495	Markers	WiimoteButtonB pressed
1333.9697545039	0	333495	Markers	BUT-LEFT-ButtonB-Press
1334.13375373608	0	333536	Markers	WiimoteButtonB released
1334.28175304316	0	333573	Markers	WiimoteButtonB pressed
1334.28175304316	0	333573	Markers	BUT-LEFT-ButtonB-Press
1334.43375233152	0	333611	Markers	WiimoteButtonB released
1335.22574862348	0	333809	Markers	Reaction: 0.295-left-yellow-correct
1335.22974860475	0	333810	Markers	End-Trial-3.484
1335.26174845493	0	333818	Markers	Trial Start: No.35-angle:40-right-right-kongruent-blue-FA:no
1342.91771261057	0	335732	Markers	right
1342.92171259184	0	335733	Markers	WARN-right
1342.92571257312	0	335734	Markers	Start Vibro right
1343.22571116856	0	335809	Markers	Stop Vibro right
1343.42171025091	0	335858	Markers	Time between Warning and LED: 0.503
1343.42171025091	0	335858	Markers	Stim-40-R-walkWarning-243-blue--1-kongruent
1343.70970890253	0	335930	Markers	BUT-RIGHT-ButtonB-Press
1343.70970890253	0	335930	Markers	WiimoteButtonB pressed
1343.82970834071	0	335960	Markers	WiimoteButtonB released
1344.97370298466	0	336246	Markers	Reaction: 0.289-right-blue-correct
1344.97370298466	0	336246	Markers	End-Trial-9.712
1345.00970281611	0	336255	Markers	Trial Start: No.36-angle:60-right-right-kongruent-blue-FA:no
1346.48569590568	0	336624	Markers	right
1346.48569590568	0	336624	Markers	WARN-right
1346.51369577458	0	336631	Markers	Start Vibro right
1346.81369437002	0	336706	Markers	Stop Vibro right
1346.98969354602	0	336750	Markers	Time between Warning and LED: 0.502
1346.98969354602	0	336750	Markers	Stim-60-R-walkWarning-161-blue--1-kongruent
1347.21369249728	0	336806	Markers	WiimoteButtonB pressed
1347.21369249728	0	336806	Markers	BUT-RIGHT-ButtonB-Press
1347.31769201036	0	336832	Markers	WiimoteButtonB released
1348.54168627976	0	337138	Markers	Reaction: 0.227-right-blue-correct
1348.54168627976	0	337138	Markers	End-Trial-3.533
1348.57768611121	0	337147	Markers	Trial Start: No.37-angle:60-left-left-kongruent-yellow-FA:no
1349.93767974388	0	337487	Markers	left
1349.93767974388	0	337487	Markers	WARN-left
1349.94167972515	0	337488	Markers	Start Vibro left
1350.24167832059	0	337563	Markers	Stop Vibro left
1350.43767740294	0	337612	Markers	Time between Warning and LED: 0.501
1350.43767740294	0	337612	Markers	Stim-60-L-walkWarning-073-yellow--1-kongruent
1350.69767618566	0	337677	Markers	BUT-LEFT-ButtonB-Press
1350.69767618566	0	337677	Markers	WiimoteButtonB pressed
1350.86967538038	0	337720	Markers	WiimoteButtonB released
1350.9976747811	0	337752	Markers	WiimoteButtonB pressed
1350.9976747811	0	337752	Markers	BUT-LEFT-ButtonB-Press
1351.16967397582	0	337795	Markers	WiimoteButtonB released
1351.98967013669	0	338000	Markers	Reaction: 0.26-left-yellow-correct
1351.99367011796	0	338001	Markers	End-Trial-3.416
1352.02566996814	0	338009	Markers	Trial Start: No.38-angle:60-left-left-kongruent-none-FA:yes
1358.28964064094	0	339575	Markers	left
1358.28964064094	0	339575	Markers	WARN-left-FALSE ALARM
1358.29364062221	0	339576	Markers	Start Vibro left
1358.59763919892	0	339652	Markers	Stop Vibro left
1358.7896383	0	339700	Markers	Time between Warning and LED: 0.5
1358.7896383	0	339700	Markers	Stim-60-L-walkWarning-026-none-1-kongruent
1360.34163103375	0	340088	Markers	no-response
1360.34163103375	0	340088	Markers	Reaction: correct
1360.34163103375	0	340088	Markers	End-Trial-8.317
1360.3776308652	0	340097	Markers	Trial Start: No.39-angle:60-left-left-kongruent-yellow-FA:no
1361.77362432932	0	340446	Markers	left
1361.77362432932	0	340446	Markers	WARN-left
1361.77362432932	0	340446	Markers	Start Vibro left
1362.07362292476	0	340521	Markers	Stop Vibro left
1362.27362198839	0	340571	Markers	Time between Warning and LED: 0.501
1362.27362198839	0	340571	Markers	Stim-60-L-walkWarning-119-yellow-1-kongruent
1362.60162045273	0	340653	Markers	WiimoteButtonB pressed
1362.60162045273	0	340653	Markers	BUT-LEFT-ButtonB-Press
1362.737619816	0	340687	Markers	WiimoteButtonB released
1362.88161914181	0	340723	Markers	WiimoteButtonB pressed
1362.88161914181	0	340723	Markers	BUT-LEFT-ButtonB-Press
1363.09361814926	0	340776	Markers	WiimoteButtonB released
1363.82561472213	0	340959	Markers	Reaction: 0.331-left-yellow-correct
1363.82561472213	0	340959	Markers	End-Trial-3.449
1363.86161455358	0	340968	Markers	Trial Start: No.40-angle:60-right-right-kongruent-blue-FA:no
1365.45360710005	0	341366	Markers	right
1365.45360710005	0	341366	Markers	WARN-right
1365.45760708133	0	341367	Markers	Start Vibro right
1365.75760567677	0	341442	Markers	Stop Vibro right
1365.95360475912	0	341491	Markers	Time between Warning and LED: 0.502
1365.95360475912	0	341491	Markers	Stim-60-R-walkWarning-223-blue-1-kongruent
1366.25360335456	0	341566	Markers	WiimoteButtonB pressed
1366.25360335456	0	341566	Markers	BUT-RIGHT-ButtonB-Press
1366.38560273655	0	341599	Markers	WiimoteButtonB released
1367.50559749287	0	341879	Markers	Reaction: 0.299-right-blue-correct
1367.50559749287	0	341879	Markers	End-Trial-3.647
1367.54159732432	0	341888	Markers	Trial Start: No.41-angle:40-right-right-kongruent-yellow-FA:no
1375.08156202305	0	343773	Markers	right
1375.08156202305	0	343773	Markers	WARN-right
1375.09356196687	0	343776	Markers	Start Vibro right
1375.39356056231	0	343851	Markers	Stop Vibro right
1375.58555966339	0	343899	Markers	Time between Warning and LED: 0.504
1375.58555966339	0	343899	Markers	Stim-40-R-walkWarning-248-yellow--1-kongruent
1375.84155846484	0	343963	Markers	WiimoteButtonB pressed
1375.84155846484	0	343963	Markers	BUT-RIGHT-ButtonB-Press
1375.97355784683	0	343996	Markers	WiimoteButtonB released
1376.12555713519	0	344034	Markers	WiimoteButtonB pressed
1376.12555713519	0	344034	Markers	BUT-RIGHT-ButtonB-Press
1376.25755651718	0	344067	Markers	WiimoteButtonB released
1377.13755239714	0	344287	Markers	Reaction: 0.256-right-yellow-correct
1377.14155237841	0	344288	Markers	End-Trial-9.599
1377.17355222859	0	344296	Markers	Trial Start: No.42-angle:60-left-left-kongruent-blue-FA:no
1378.71754499979	0	344682	Markers	left
1378.71754499979	0	344682	Markers	WARN-left
1378.78554468142	0	344699	Markers	Start Vibro left
1379.08554327686	0	344774	Markers	Stop Vibro left
1379.22154264013	0	344808	Markers	Time between Warning and LED: 0.503
1379.22154264013	0	344808	Markers	Stim-60-L-walkWarning-174-blue--1-kongruent
1379.57354099211	0	344896	Markers	WiimoteButtonB pressed
1379.57354099211	0	344896	Markers	BUT-LEFT-ButtonB-Press
1379.72954026174	0	344935	Markers	WiimoteButtonB released
1380.77353537388	0	345196	Markers	Reaction: 0.354-left-blue-correct
1380.77353537388	0	345196	Markers	End-Trial-3.6
1380.80553522406	0	345204	Markers	Trial Start: No.43-angle:40-right-right-kongruent-blue-FA:no
1382.18552876308	0	345549	Markers	right
1382.18552876308	0	345549	Markers	WARN-right
1382.20552866944	0	345554	Markers	Start Vibro right
1382.50552726488	0	345629	Markers	Stop Vibro right
1382.68952640342	0	345675	Markers	Time between Warning and LED: 0.503
1382.68952640342	0	345675	Markers	Stim-40-R-walkWarning-058-blue--1-kongruent
1383.00952490522	0	345755	Markers	WiimoteButtonB pressed
1383.00952490522	0	345755	Markers	BUT-RIGHT-ButtonB-Press
1383.11752439958	0	345782	Markers	WiimoteButtonB released
1384.24151913717	0	346063	Markers	Reaction: 0.32-right-blue-correct
1384.24151913717	0	346063	Markers	End-Trial-3.434
1384.27751896862	0	346072	Markers	Trial Start: No.44-angle:40-right-right-kongruent-yellow-FA:no
1391.83348359244	0	347961	Markers	right
1391.83348359244	0	347961	Markers	WARN-right
1391.83748357372	0	347962	Markers	Start Vibro right
1392.14148215043	0	348038	Markers	Stop Vibro right
1392.33348125151	0	348086	Markers	Time between Warning and LED: 0.502
1392.33348125151	0	348086	Markers	Stim-40-R-walkWarning-067-yellow-1-kongruent
1392.68547960349	0	348174	Markers	WiimoteButtonB pressed
1392.68947958477	0	348175	Markers	BUT-RIGHT-ButtonB-Press
1392.8014790604	0	348203	Markers	WiimoteButtonB released
1392.99347816148	0	348251	Markers	WiimoteButtonB pressed
1392.99347816148	0	348251	Markers	BUT-RIGHT-ButtonB-Press
1393.11747758093	0	348282	Markers	WiimoteButtonB released
1393.88547398526	0	348474	Markers	Reaction: 0.353-right-yellow-correct
1393.88947396653	0	348475	Markers	End-Trial-9.612
1393.92147381671	0	348483	Markers	Trial Start: No.45-angle:40-right-right-kongruent-yellow-FA:no
1395.30146735573	0	348828	Markers	right
1395.30146735573	0	348828	Markers	WARN-right
1395.30946731828	0	348830	Markers	Start Vibro right
1395.60946591372	0	348905	Markers	Stop Vibro right
1395.8014650148	0	348953	Markers	Time between Warning and LED: 0.502
1395.8014650148	0	348953	Markers	Stim-40-R-walkWarning-156-yellow-1-kongruent
1396.13346346042	0	349036	Markers	WiimoteButtonB pressed
1396.13346346042	0	349036	Markers	BUT-RIGHT-ButtonB-Press
1396.24546293605	0	349064	Markers	WiimoteButtonB released
1396.40946216823	0	349105	Markers	WiimoteButtonB pressed
1396.40946216823	0	349105	Markers	BUT-RIGHT-ButtonB-Press
1396.55346149404	0	349141	Markers	WiimoteButtonB released
1397.35345774855	0	349341	Markers	Reaction: 0.332-right-yellow-correct
1397.35745772982	0	349342	Markers	End-Trial-3.434
1397.38945758	0	349350	Markers	Trial Start: No.46-angle:40-left-left-kongruent-yellow-FA:no
1398.71745136248	0	349682	Markers	left
1398.71745136248	0	349682	Markers	WARN-left
1398.72545132503	0	349684	Markers	Start Vibro left
1399.02544992047	0	349759	Markers	Stop Vibro left
1399.22144900282	0	349808	Markers	Time between Warning and LED: 0.502
1399.22144900282	0	349808	Markers	Stim-40-L-walkWarning-238-yellow-1-kongruent
1399.58144731735	0	349898	Markers	BUT-LEFT-ButtonB-Press
1399.58144731735	0	349898	Markers	WiimoteButtonB pressed
1399.77344641843	0	349946	Markers	WiimoteButtonB released
1399.88944587534	0	349975	Markers	WiimoteButtonB pressed
1399.88944587534	0	349975	Markers	BUT-LEFT-ButtonB-Press
1400.10544486405	0	350029	Markers	WiimoteButtonB released
1400.77344173657	0	350196	Markers	Reaction: 0.361-left-yellow-correct
1400.77344173657	0	350196	Markers	End-Trial-3.383
1400.80544158675	0	350204	Markers	Trial Start: No.47-angle:60-right-right-kongruent-blue-FA:no
1408.89340371982	0	352226	Markers	right
1408.89740370109	0	352227	Markers	WARN-right
1408.90540366364	0	352229	Markers	Start Vibro right
1409.20540225908	0	352304	Markers	Stop Vibro right
1409.39740136016	0	352352	Markers	Time between Warning and LED: 0.504
1409.39740136016	0	352352	Markers	Stim-60-R-walkWarning-255-blue--1-kongruent
1409.67340006796	0	352421	Markers	WiimoteButtonB pressed
1409.67340006796	0	352421	Markers	BUT-RIGHT-ButtonB-Press
1409.77739958105	0	352447	Markers	WiimoteButtonB released
1410.9493940939	0	352740	Markers	Reaction: 0.277-right-blue-correct
1410.9493940939	0	352740	Markers	End-Trial-10.144
1410.98539392536	0	352749	Markers	Trial Start: No.48-angle:60-right-right-kongruent-blue-FA:no
1412.4933868651	0	353126	Markers	right
1412.49738684638	0	353127	Markers	WARN-right
1412.50138682765	0	353128	Markers	Start Vibro right
1412.80138542309	0	353203	Markers	Stop Vibro right
1412.99738450544	0	353252	Markers	Time between Warning and LED: 0.502
1412.99738450544	0	353252	Markers	Stim-60-R-walkWarning-157-blue--1-kongruent
1413.24938332561	0	353315	Markers	BUT-RIGHT-ButtonB-Press
1413.24938332561	0	353315	Markers	WiimoteButtonB pressed
1413.37338274506	0	353346	Markers	WiimoteButtonB released
1414.54937723919	0	353640	Markers	Reaction: 0.254-right-blue-correct
1414.54937723919	0	353640	Markers	End-Trial-3.564
1414.58137708937	0	353648	Markers	Trial Start: No.49-angle:60-right-right-kongruent-yellow-FA:no
1416.1933695422	0	354051	Markers	right
1416.1933695422	0	354051	Markers	WARN-right
1416.20536948602	0	354054	Markers	Start Vibro right
1416.50536808146	0	354129	Markers	Stop Vibro right
1416.69336720127	0	354176	Markers	Time between Warning and LED: 0.502
1416.69336720127	0	354176	Markers	Stim-60-R-walkWarning-053-yellow--1-kongruent
1416.96936590907	0	354245	Markers	WiimoteButtonB pressed
1416.96936590907	0	354245	Markers	BUT-RIGHT-ButtonB-Press
1417.09336532852	0	354276	Markers	WiimoteButtonB released
1417.31336429851	0	354331	Markers	WiimoteButtonB pressed
1417.31336429851	0	354331	Markers	BUT-RIGHT-ButtonB-Press
1417.42936375542	0	354360	Markers	WiimoteButtonB released
1418.24535993501	0	354564	Markers	Reaction: 0.274-right-yellow-correct
1418.24535993501	0	354564	Markers	End-Trial-3.664
1418.28135976647	0	354573	Markers	Trial Start: No.50-angle:60-right-right-kongruent-blue-FA:no
1425.04532809833	0	356264	Markers	WARN-right
1425.04532809833	0	356264	Markers	right
1425.05332806087	0	356266	Markers	Start Vibro right
1425.35332665631	0	356341	Markers	Stop Vibro right
1425.54932573867	0	356390	Markers	Time between Warning and LED: 0.502
1425.54932573867	0	356390	Markers	Stim-60-R-walkWarning-036-blue-1-kongruent
1425.81732448393	0	356457	Markers	WiimoteButtonB pressed
1425.81732448393	0	356457	Markers	BUT-RIGHT-ButtonB-Press
1425.91732401574	0	356482	Markers	WiimoteButtonB released
1427.10131847241	0	356778	Markers	Reaction: 0.269-right-blue-correct
1427.10131847241	0	356778	Markers	End-Trial-8.82
1427.13331832259	0	356786	Markers	Trial Start: No.51-angle:60-left-left-kongruent-yellow-FA:no
1428.67731109379	0	357172	Markers	left
1428.68131107507	0	357173	Markers	WARN-left
1428.68531105634	0	357174	Markers	Start Vibro left
1428.98930963305	0	357250	Markers	Stop Vibro left
1429.18130873413	0	357298	Markers	Time between Warning and LED: 0.502
1429.18130873413	0	357298	Markers	Stim-60-L-walkWarning-129-yellow-1-kongruent
1429.45730744194	0	357367	Markers	WiimoteButtonB pressed
1429.45730744194	0	357367	Markers	BUT-LEFT-ButtonB-Press
1429.66130648684	0	357418	Markers	WiimoteButtonB released
1429.78530590629	0	357449	Markers	BUT-LEFT-ButtonB-Press
1429.78530590629	0	357449	Markers	WiimoteButtonB pressed
1429.99330493246	0	357501	Markers	WiimoteButtonB released
1430.73330146788	0	357686	Markers	Reaction: 0.276-left-yellow-correct
1430.73330146788	0	357686	Markers	End-Trial-3.599
1430.76930129933	0	357695	Markers	Trial Start: No.52-angle:60-right-right-kongruent-yellow-FA:no
1432.07729517545	0	358022	Markers	right
1432.07729517545	0	358022	Markers	WARN-right
1432.085295138	0	358024	Markers	Start Vibro right
1432.38529373344	0	358099	Markers	Stop Vibro right
1432.58129281579	0	358148	Markers	Time between Warning and LED: 0.504
1432.58129281579	0	358148	Markers	Stim-60-R-walkWarning-229-yellow-1-kongruent
1432.86929146741	0	358220	Markers	WiimoteButtonB pressed
1432.87329144869	0	358221	Markers	BUT-RIGHT-ButtonB-Press
1432.96529101796	0	358244	Markers	WiimoteButtonB released
1433.13729021267	0	358287	Markers	WiimoteButtonB pressed
1433.14129019395	0	358288	Markers	BUT-RIGHT-ButtonB-Press
1433.2652896134	0	358319	Markers	WiimoteButtonB released
1434.13328554954	0	358536	Markers	Reaction: 0.291-right-yellow-correct
1434.13328554954	0	358536	Markers	End-Trial-3.366
1434.16928538099	0	358545	Markers	Trial Start: No.53-angle:40-left-left-kongruent-yellow-FA:no
1440.7372546305	0	360187	Markers	left
1440.7372546305	0	360187	Markers	WARN-left
1440.75325455559	0	360191	Markers	Start Vibro left
1441.0572531323	0	360267	Markers	Stop Vibro left
1441.23725228956	0	360312	Markers	Time between Warning and LED: 0.501
1441.23725228956	0	360312	Markers	Stim-40-L-walkWarning-256-yellow--1-kongruent
1441.47725116592	0	360372	Markers	WiimoteButtonB pressed
1441.48125114719	0	360373	Markers	BUT-LEFT-ButtonB-Press
1441.66525028573	0	360419	Markers	WiimoteButtonB released
1441.80524963027	0	360454	Markers	BUT-LEFT-ButtonB-Press
1441.80524963027	0	360454	Markers	WiimoteButtonB pressed
1441.97724882498	0	360497	Markers	WiimoteButtonB released
1442.78924502331	0	360700	Markers	Reaction: 0.241-left-yellow-correct
1442.79324500458	0	360701	Markers	End-Trial-8.624
1442.82524485476	0	360709	Markers	Trial Start: No.54-angle:40-right-right-kongruent-blue-FA:no
1444.1892384687	0	361050	Markers	WARN-right
1444.1892384687	0	361050	Markers	right
1444.19323844997	0	361051	Markers	Start Vibro right
1444.49323704541	0	361126	Markers	Stop Vibro right
1444.68923612777	0	361175	Markers	Time between Warning and LED: 0.502
1444.68923612777	0	361175	Markers	Stim-40-R-walkWarning-154-blue--1-kongruent
1444.79323564085	0	361201	Markers	WiimoteButtonB pressed
1444.79723562212	0	361202	Markers	BUT-RIGHT-ButtonB-Press
1444.98123476066	0	361248	Markers	WiimoteButtonB released
1446.24122886151	0	361563	Markers	Reaction: 0.105-right-blue-correct
1446.24522884278	0	361564	Markers	End-Trial-3.418
1446.27722869296	0	361572	Markers	Trial Start: No.55-angle:60-left-right-inkongruent-yellow-FA:no
1447.83722138925	0	361962	Markers	right
1447.84122137053	0	361963	Markers	WARN-right-INKONGRUENT
1447.8452213518	0	361964	Markers	Start Vibro right
1448.14521994724	0	362039	Markers	Stop Vibro right
1448.34121902959	0	362088	Markers	Time between Warning and LED: 0.502
1448.34121902959	0	362088	Markers	Stim-60-L-walkWarning-076-yellow--1-inkongruent
1448.67321747521	0	362171	Markers	WiimoteButtonB pressed
1448.67321747521	0	362171	Markers	BUT-LEFT-ButtonB-Press
1448.88921646393	0	362225	Markers	WiimoteButtonB released
1449.01321588338	0	362256	Markers	WiimoteButtonB pressed
1449.01321588338	0	362256	Markers	BUT-LEFT-ButtonB-Press
1449.12521535901	0	362284	Markers	WiimoteButtonB released
1449.89321176334	0	362476	Markers	Reaction: 0.332-left-yellow-correct
1449.89321176334	0	362476	Markers	End-Trial-3.616
1449.92921159479	0	362485	Markers	Trial Start: No.56-angle:45-right-right-kongruent-yellow-FA:no
1457.53317599389	0	364386	Markers	right
1457.53717597516	0	364387	Markers	WARN-right
1457.53717597516	0	364387	Markers	Start Vibro right
1457.8371745706	0	364462	Markers	Stop Vibro right
1458.03717363423	0	364512	Markers	Time between Warning and LED: 0.502
1458.03717363423	0	364512	Markers	Stim-45-R-walkWarning-056-yellow-1-kongruent
1458.32517228585	0	364584	Markers	BUT-RIGHT-ButtonB-Press
1458.32517228585	0	364584	Markers	WiimoteButtonB pressed
